Start,End,ClosedPattern,Support
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0, Total Length of Fwd Packets=bin0, Destination IP=172.217.11.14}",37
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, Flow Duration=bin4, Total Length of Bwd Packets=bin0, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0, Destination IP=172.217.11.14}",18
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, Total Length of Bwd Packets=bin0, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0, Destination IP=172.217.11.14}",37
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Total Backward Packets=bin0, Destination IP=172.217.11.14}",38
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Length of Bwd Packets=bin0, Total Fwd Packets=bin0, Active Mean=bin0, Destination IP=172.217.11.14}",38
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Length of Bwd Packets=bin0, Total Backward Packets=bin0, Active Mean=bin0, Destination IP=172.217.11.14}",38
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Flow Duration=bin0, Active Mean=bin0, Idle Mean=bin0, Total Backward Packets=bin0, Total Fwd Packets=bin0, Destination Port=21, Total Length of Bwd Packets=bin0, Total Length of Fwd Packets=bin0, Destination IP=192.168.10.50}",28
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Destination IP=115.159.27.49, Active Mean=bin0, Total Fwd Packets=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0}",16
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Destination IP=104.28.23.30, Active Mean=bin0, Total Fwd Packets=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0}",10
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Flow Duration=bin0, Active Mean=bin0, Idle Mean=bin0, Total Backward Packets=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0, Total Length of Fwd Packets=bin0, Destination IP=192.168.10.3, Destination Port=88}",30
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Destination IP=23.54.187.27, Idle Mean=bin0, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0}",94
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Destination IP=23.54.187.27, Idle Mean=bin0, Total Length of Bwd Packets=bin0, Total Length of Fwd Packets=bin0}",94
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, Destination IP=23.54.187.27, Idle Mean=bin0, Total Length of Bwd Packets=bin0, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0}",94
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Fwd Packets=bin0, Destination IP=23.54.187.27, Idle Mean=bin0, Total Length of Bwd Packets=bin0, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0}",94
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Destination IP=23.54.187.27, Total Length of Bwd Packets=bin0, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0}",94
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0, Destination IP=66.198.24.234}",11
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0, Destination IP=66.198.24.234}",10
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Destination IP=178.239.182.230, Idle Mean=bin0, Total Length of Bwd Packets=bin0, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0}",26
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Flow Duration=bin0, Active Mean=bin0, Destination IP=178.239.182.230, Idle Mean=bin0, Total Backward Packets=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0, Total Length of Fwd Packets=bin0}",14
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Idle Mean=bin0, Destination IP=178.239.182.230, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0}",27
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, Destination IP=178.239.182.230, Idle Mean=bin0}",28
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Idle Mean=bin0, Destination IP=43.253.46.117, Total Length of Bwd Packets=bin0, Total Length of Fwd Packets=bin0}",11
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Flow Duration=bin0, Active Mean=bin0, Idle Mean=bin0, Total Backward Packets=bin0, Destination IP=95.163.95.109, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0, Total Length of Fwd Packets=bin0}",73
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, Destination IP=195.209.111.7, Total Fwd Packets=bin0, Idle Mean=bin0, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0}",17
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, Destination IP=195.209.111.7, Idle Mean=bin0, Total Length of Bwd Packets=bin0, Total Length of Fwd Packets=bin0}",17
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, Destination IP=195.209.111.7, Total Length of Bwd Packets=bin0, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0}",17
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Flow Duration=bin0, Active Mean=bin0, Destination IP=195.209.111.7, Idle Mean=bin0, Total Backward Packets=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0, Total Length of Fwd Packets=bin0}",14
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, Destination IP=195.209.111.7, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0, Total Length of Fwd Packets=bin0}",17
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Flow Duration=bin0, Active Mean=bin0, Idle Mean=bin0, Destination IP=185.15.175.133, Total Backward Packets=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0, Total Length of Fwd Packets=bin0}",22
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Idle Mean=bin0, Destination IP=216.58.219.194, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0}",14
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0, Destination IP=216.58.219.194, Total Length of Fwd Packets=bin0}",14
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Destination IP=216.58.219.194, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",22
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, Total Length of Bwd Packets=bin0, Destination IP=216.58.219.194, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0}",20
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Destination IP=216.58.219.194, Total Length of Fwd Packets=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",22
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Flow Duration=bin0, Active Mean=bin0, Idle Mean=bin0, Total Backward Packets=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0, Destination IP=216.58.219.194, Total Length of Fwd Packets=bin0}",13
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0, Destination IP=216.58.219.194, Total Length of Fwd Packets=bin0}",20
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Destination IP=216.58.219.194, Total Backward Packets=bin0, Total Fwd Packets=bin0}",23
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, Destination IP=216.58.219.194, Total Backward Packets=bin0, Total Fwd Packets=bin0}",20
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Destination IP=216.58.219.194, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",23
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Destination IP=216.58.219.194, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",23
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0, Destination IP=104.16.28.216, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0}",13
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0, Destination IP=23.5.251.27, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0}",14
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Flow Duration=bin0, Active Mean=bin0, Idle Mean=bin0, Total Backward Packets=bin0, Total Fwd Packets=bin0, Destination IP=72.251.244.141, Total Length of Bwd Packets=bin0, Total Length of Fwd Packets=bin0}",18
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0, Destination IP=104.97.73.172}",10
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Flow Duration=bin0, Total Fwd Packets=bin0, Idle Mean=bin0, Destination IP=68.67.178.252, Total Backward Packets=bin0}",18
2017-07-07 04:30:00,2017-07-07 05:00:00,{Total Backward Packets=bin0},11957
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, Total Backward Packets=bin0}",11956
2017-07-07 04:30:00,2017-07-07 05:00:00,{Total Length of Fwd Packets=bin0},11962
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Length of Fwd Packets=bin0, Total Backward Packets=bin0}",11952
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0}",11951
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",11949
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",11954
2017-07-07 04:30:00,2017-07-07 05:00:00,{Active Mean=bin0},11899
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0}",11884
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",11888
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Active Mean=bin0, Total Backward Packets=bin0}",11890
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Active Mean=bin0, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0}",11886
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0}",11885
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Total Backward Packets=bin0}",11889
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Active Mean=bin0, Total Length of Fwd Packets=bin0}",11894
2017-07-07 04:30:00,2017-07-07 05:00:00,{Idle Mean=bin0},11557
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Active Mean=bin0, Idle Mean=bin0}",11509
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, Idle Mean=bin0, Total Backward Packets=bin0}",51
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, Total Backward Packets=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",11549
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0}",11502
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Idle Mean=bin0, Total Backward Packets=bin0}",11550
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Active Mean=bin0, Idle Mean=bin0, Total Backward Packets=bin0}",11503
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Length of Fwd Packets=bin0, Idle Mean=bin0}",11552
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0}",11498
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Active Mean=bin0, Total Length of Fwd Packets=bin0, Idle Mean=bin0}",11505
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, Total Length of Fwd Packets=bin0, Idle Mean=bin0}",11544
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin0, Total Fwd Packets=bin0, Idle Mean=bin0, Total Backward Packets=bin0}",10614
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin0, Total Fwd Packets=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0}",10615
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin0, Active Mean=bin0, Total Fwd Packets=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0}",10579
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin0, Total Backward Packets=bin0}",10616
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin0, Active Mean=bin0, Total Backward Packets=bin0, Idle Mean=bin0}",10580
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin0, Total Length of Fwd Packets=bin0}",10617
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin0, Active Mean=bin0, Total Length of Fwd Packets=bin0}",10582
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin0, Total Fwd Packets=bin0, Idle Mean=bin0, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0}",35
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin0, Total Fwd Packets=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0}",10613
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin0, Active Mean=bin0, Total Fwd Packets=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0}",10578
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin0, Total Length of Fwd Packets=bin0, Idle Mean=bin0}",10614
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin0, Active Mean=bin0, Total Length of Fwd Packets=bin0, Idle Mean=bin0}",10579
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin0, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0}",10614
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin0, Active Mean=bin0, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0}",10579
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin0, Idle Mean=bin0}",10619
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin0, Active Mean=bin0, Idle Mean=bin0}",10583
2017-07-07 04:30:00,2017-07-07 05:00:00,{Destination Port=443},2632
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin0, Active Mean=bin0, Idle Mean=bin0, Destination Port=443, Total Backward Packets=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0, Total Length of Fwd Packets=bin0, Destination IP=122.225.115.197}",10
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Destination Port=443, Total Length of Bwd Packets=bin0, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0, Destination IP=31.13.80.12}",11
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin0, Active Mean=bin0, Idle Mean=bin0, Destination Port=443, Total Backward Packets=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0, Total Length of Fwd Packets=bin0, Destination IP=38.118.195.49}",11
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin0, Active Mean=bin0, Idle Mean=bin0, Destination Port=443, Total Backward Packets=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0, Total Length of Fwd Packets=bin0, Destination IP=122.225.115.196}",11
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin3, Destination Port=443}",26
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Idle Mean=bin1, Destination Port=443}",31
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin0, Active Mean=bin0, Idle Mean=bin0, Destination Port=443, Total Backward Packets=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0, Total Length of Fwd Packets=bin0, Destination IP=162.213.33.50}",83
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin2, Destination Port=443}",224
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Active Mean=bin0, Flow Duration=bin2, Destination Port=443}",204
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Destination Port=443, Idle Mean=bin2}",266
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin4, Destination Port=443, Idle Mean=bin2}",213
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Active Mean=bin0, Flow Duration=bin4, Destination Port=443, Idle Mean=bin2}",212
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Active Mean=bin0, Destination Port=443, Idle Mean=bin2}",248
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Active Mean=bin0, Flow Duration=bin4, Destination Port=443}",510
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin0, Active Mean=bin0, Destination Port=443}",1792
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Idle Mean=bin0, Destination Port=443}",2335
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin3, Idle Mean=bin0, Destination Port=443}",16
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Active Mean=bin0, Flow Duration=bin3, Idle Mean=bin0, Destination Port=443}",15
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin2, Idle Mean=bin0, Destination Port=443}",161
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Active Mean=bin0, Flow Duration=bin4, Idle Mean=bin0, Destination Port=443}",293
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Active Mean=bin0, Idle Mean=bin0, Destination Port=443}",2323
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Active Mean=bin0, Destination Port=443}",2599
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin2, Destination Port=443, Total Length of Bwd Packets=bin0}",221
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin2, Total Fwd Packets=bin0, Destination Port=443, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0}",205
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Idle Mean=bin0, Destination Port=443, Total Length of Bwd Packets=bin0}",2330
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin0, Idle Mean=bin0, Destination Port=443, Total Length of Bwd Packets=bin0}",1828
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin0, Active Mean=bin0, Idle Mean=bin0, Destination Port=443, Total Length of Bwd Packets=bin0}",1791
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Backward Packets=bin0, Destination Port=443, Total Length of Bwd Packets=bin0}",2621
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, Total Backward Packets=bin0, Destination Port=443, Total Length of Bwd Packets=bin0}",2596
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Active Mean=bin0, Idle Mean=bin1, Destination Port=443, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",21
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Active Mean=bin0, Flow Duration=bin4, Destination Port=443, Idle Mean=bin2, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",209
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Active Mean=bin0, Flow Duration=bin4, Destination Port=443, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0}",498
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin0, Total Backward Packets=bin0, Destination Port=443, Total Length of Bwd Packets=bin0}",1828
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin0, Active Mean=bin0, Destination Port=443, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0}",1753
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Idle Mean=bin0, Total Backward Packets=bin0, Destination Port=443, Total Length of Bwd Packets=bin0}",2321
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin0, Idle Mean=bin0, Destination Port=443, Total Length of Bwd Packets=bin0, Destination IP=68.67.178.252, Total Backward Packets=bin0}",18
